product_name,product_id,productNameId,product_url,category,review_id,rating,title,review_text,submission_time,author,is_staff,is_verified_buyer,badge,likes,incentivized_review_label,fit_feedback,height,weight,size_purchased,usual_size,total_comments,comments_json,lulu_response_author,lulu_response_text,lulu_response_time,photo_count,photo_ids,photo_urls,photo_thumbnails,photo_captions,complaint_theme,business_insight,matched_defect_code,matched_defect_desc,matched_defect_group_code,matched_defect_group,similarity_score,semantic_match_method,operation_related,confidence_score,scraped_at
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,234767698,3,Title is fine,They are shorter than other 7 inch inseam shorts,2024-07-08T10:13:17.000+00:00,Lulu mom,False,False,,0,,Runs a bit small,,,Medium,Medium,0,[],Guest Education Centre (GEC),"We appreciate you sharing your experience with us and we'd be happy to take a closer look into how we can best support you. Click on ""Live Chat"" in the ""Contact Us"" section of our website footer to get in touch with our Guest Education Centre (GEC). Our live chat Educators are available to assist between 5am to 9pm Pacific Time on weekdays and 6am to 6pm Pacific Time on weekends.",2024-07-26T12:59:22.000+00:00,0,,,,,Stitching & Construction,Construction quality issue may undermine perceived craftsmanship.,,,MD,Measurements,0.2817,sentence_transformer,True,0.2817,2026-05-28T07:53:51.650449+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,235301073,3,7” lined short,"Unfortunately, I’ll return these. The inner liner is the same length of the shorts…if this was in the product description, I clearly missed this. If I were to sit in these or lift a leg, the liner would show(it’d stick to my leg, whereas the outer layer is free to move) Had the liner been 5”, I would be keeping these. Aside from that, they look great, feel great…no complaints",2024-08-02T03:23:07.000+00:00,MChap,False,False,,0,,True to size,,,Large,Large,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.2162,unclassified,False,0.2162,2026-05-28T07:53:51.650449+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,235315964,3,Doesnt fit me right,The size is too tight and did not also like the pocket,2024-08-03T00:13:52.000+00:00,Mary,False,False,,0,,Runs a bit small,,,Medium,.Medium,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1977,unclassified,False,0.1977,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,235318580,3,Doesn’t compare to original model,"I have been purchasing these shorts for over 3 years and they are the best short I’ve ever tried. However, I can’t help but notice that the quality keeps getting worse and worse.",2024-08-03T02:56:57.000+00:00,samuel,False,False,,2,,True to size,,,XL,XL,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.177,unclassified,False,0.177,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,236804709,3,Style change,I bought some 9” and 7” pace breakers around 2020-2021 and they’re my favorite shorts. The ones I just bought in 2024 have pockets too much in front and the back zip pocket is more on the side now. Also the legs on the older version are a little more baggy. I may have gone up a size if I knew better. But I still prefer the old design better over all. Don’t love these as much and may return them.,2024-10-16T03:52:37.000+00:00,fergymcferguson,False,False,,0,,True to size,,,,M,0,[],,,,0,,,,,Design & Features,Design choice or feature limitation may be frustrating customers.,,,,Unclassified,0.1788,unclassified,False,0.1788,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,237489336,3,Great Shorts - But Run Too Tight,Great Shorts - but Run Too Tight,2024-11-16T10:55:06.000+00:00,MSinMontclair,False,False,Incentivized review,0,,Runs a bit small,,,Large,Large,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.3237,sentence_transformer,True,0.3237,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,238781561,3,Men’s lined shorts,"The lined shorts are lightweight and a good length. I bought them because of the zippered pocket and to replace another pair of well worn shorts that were not lululemon. However, 2 zippered pockets with a deeper pouch would improve these shorts.",2025-01-03T23:23:32.000+00:00,Chicks,False,False,Incentivized review,0,,True to size,,,Large,,0,[],Guest Education Centre (GEC),"Thank you so much for reaching out and providing your honest feedback on our Pace Breaker Lined Short 7"". We hear that you'd like to see deeper zippered pockets in the future, so we've passed your thoughts along to our Design team. Please know your input is valued and truly supports us in the future innovation of our product.",2025-01-04T01:32:14.000+00:00,0,,,,,Zipper Issues,Functional closure failure suggests a product reliability risk.,,,MD,Measurements,0.2316,sentence_transformer,True,0.2316,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,238991952,3,Good,Fabric is very soft but runs small,2025-01-11T19:49:00.000+00:00,Ashh,False,False,Incentivized review,0,,Runs small,,,Xl,Xl,0,[],,,,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,FD,Material,0.3037,sentence_transformer,True,0.3037,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,239052475,3,Lining quality decrease,"Quality is lowering, I love my pair from two years ago bc the lining was thick and held everything in place. These shorts I notice a significant decrease in the lining quality. Bummed bc these are not inexpensive shorts.",2025-01-13T14:40:11.000+00:00,Jochrich45,False,False,Incentivized review,1,,True to size,,,XL,XL,0,[],,,,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,SD,Construction,0.2207,sentence_transformer,True,0.2207,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,241291550,3,"Awesome shorts, ok durability.","Best running short as far as confort and functionality. Unfortunately, the inside does not last very long. I still buy them.",2025-04-14T18:29:06.000+00:00,Frank,False,False,Incentivized review,1,,True to size,,,XL,XL,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2515,sentence_transformer,True,0.2515,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,242766421,3,Love Yes- Love No,I purchased 4 pairs of the shorts for my husband and son. They think the s,2025-06-20T15:15:37.000+00:00,Sunflower Athlete,False,False,,0,,True to size,,,Large 7 inch,Lathe,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.0873,unclassified,False,0.0873,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,242766653,3,Love Yes - Love No,"I bought four pairs for my son and husband. They love the softness of the liner and that it is also supportive. We restock as the liners west out. The downside this round has been that the stitching on the short liner has been unraveling each wash. I’m not sure what to do, I could try to replace them but it seems like it’s happening on more than one of them so I’m not sure a replacement will solve the problem.",2025-06-20T15:26:52.000+00:00,Sunflower Athlete,False,False,,1,,True to size,,,Large,Large,0,[],Guest Education Centre (GEC),"We appreciate you flagging this. We’re taking notes and dialing it forward. If you're near a store, please don't hesitate to bring your gear in—the team can take a closer look. Not nearby? Our Guest Education Centre (GEC) would be happy to continue the conversation. Visit our 'Contact Us' page to get started.",2025-06-20T16:25:39.000+00:00,0,,,,,Stitching & Construction,Construction quality issue may undermine perceived craftsmanship.,,,FD,Material,0.2974,sentence_transformer,True,0.2974,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,243532208,3,Who wears short shortd,A bit skimpy in cut could be a bit fuller runs small,2025-07-25T11:44:47.000+00:00,Swifft,False,False,,0,,Runs a bit small,,,L,,0,[],Guest Education Centre (GEC),"We appreciate your feedback about the fit of the Pace Breaker Lined Short 7"". For support with finding your perfect fit—you can connect with our Product Experts via the Contact Us page or visit your local store.",2025-07-25T13:01:08.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,AC,Trim,0.2911,sentence_transformer,True,0.2911,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,246174054,3,Just ok,Pros - The material and liner are all comfortable. The fit is as expected. Cons - The top elastic band folds over if you are doing any sort of activity that involves bending at the waist.,2025-11-27T06:37:29.000+00:00,,False,False,,0,,True to size,,,Medium,Medium,0,[],Guest Education Centre (GEC),"Thank you for sharing your experience with these shorts. We’re glad to hear the material, liner, and overall fit are working well for you. We’re sorry, though, that the top elastic band folds over during movement—we understand how frustrating that can be when you’re trying to stay comfortable and focused. We’ll be sure to pass this feedback along to our product team as we continue to refine our designs. Thank you again for taking the time to let us know.",2025-11-27T13:10:51.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1909,unclassified,False,0.1909,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,246929724,3,Great short. Adequate Liner,Nice shorts however the liner is not super comfortable for athletic movements. Often central region gives a little more support similar to premium underwear but this is pure spandex with very limited shaping to provide support for athletic activities.,2025-12-26T15:09:08.000+00:00,,False,False,,0,,,,,Medium,M,0,[],,,,0,,,,,Customer Service,Support or resolution issue affecting trust and loyalty.,,,,Unclassified,0.1941,unclassified,False,0.1941,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,247365228,3,LOVE the fit! BUMMED about the quality,"These shorts look and feel really great! I have two pairs and wear them daily. However, be warned about the liner because I haven’t had these long and the liner already has major holes in them (see pics), which is a massive bummer. These are probably the comfiest shorts I run in but the quick wear-and-tear has me discouraged. Might be better going linerless with something higher underneath them.",2026-01-10T20:11:12.000+00:00,,False,False,,0,,True to size,,,M,M,0,[],Guest Education Centre (GEC),"Thanks for sharing your feedback for the Pace Breaker Lined Short 7"". We're so sorry to hear that the liner has developed holes, and we'd love to hear more about this. We've sent you a follow-up email to carry on this conversation in more detail.",2026-01-11T13:30:11.000+00:00,2,16010088 ; 16010089,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/96f3cf67-927c-52fd-bae2-35ceecd26d9c ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bc9d4f67-7e41-50d2-9e9c-6aa36ea37cca,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/c044f3b5-49bd-54e3-bcde-f7c00c621158 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/66dc49e0-effe-5947-8809-c9b347c54994,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.25,sentence_transformer,True,0.25,2026-05-28T07:53:51.649471+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,247539411,3,Liner is not comfortable,Liner is not comfortable. Makes the shorts feel at an odd place between the waist and the knees based on the way the liner fits.,2026-01-18T05:10:24.000+00:00,,False,False,,0,,Runs a bit small,,,Large,Large,0,[],Guest Education Centre (GEC),"We hear your feedback regarding the liner on the Pace Breaker Lined Short 7"" causing some discomfort, and we appreciate you flagging this with us. We're always looking for ways to innovate our gear, and your feedback helps us in the process.",2026-01-18T13:44:41.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1884,unclassified,False,0.1884,2026-05-28T07:53:51.648494+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,248017593,3,"Comfortable, but smelly","The shorts are comfortable and fit well. However I’m using them for HITT workouts and they don’t appear to have any odor control tech, so they end up smelling quite awful.",2026-02-10T13:50:04.000+00:00,,False,False,,0,,True to size,,,,,0,[],Guest Education Centre (GEC),"Thanks for the honest feedback—currently we only offer the Silverescent™ technology in select shirt and top styles. Your callout inspires future improvements, so thanks for sharing.",2026-02-10T14:53:25.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2501,sentence_transformer,True,0.2501,2026-05-28T07:53:51.648494+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,248429270,3,"Designed for Urban Errands, Not Atheletes","Meh. These shorts are engineered for light movement, the fabric is too heavy for any true athletic performance, like distance running. Good quality, but meant for trips to the coffee shop.",2026-02-26T14:23:34.000+00:00,,False,False,,0,,Runs a bit large,,,M,M,0,[],Guest Education Centre (GEC),"If the Pace Breaker style isn't hitting expectations, we'd love to explore different options that check all the boxes. Connect with a Product Expert for personalized support—head to our Contact Us page to get started.",2026-02-26T16:31:43.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.1552,unclassified,False,0.1552,2026-05-28T07:53:51.648494+00:00
"Q123 Pace Breaker 7"" Lined",q123_pace_breaker_7_lined,Pace_Breaker_Short_NF_7_Lined_Update,https://shop.lululemon.com/p/men-shorts/Pace-Breaker-Short-NF-7-Lined-Update-MD/_/prod11784464?color=72756,Mens Shorts,249416380,3,Quality detoriared,"I have ordered pace breaker in the past, the fabric was but more thick which I like but this time fabric feels more like plastic and thin. Not happy with this purchase.",2026-04-10T12:57:01.000+00:00,,False,False,,0,,True to size,,,S,S,0,[],Guest Education Centre (GEC),"We hear your feedback about the fabric and appreciate you sharing this. Your feedback helps us continue to improve. We're always happy to support with an exchange or return within 30 days of purchase or delivery—just make sure the tags are attached, it's unwashed, unworn, and you have proof of purchase. You can visit your local store or connect online via the Contact Us page for further support.",2026-04-10T13:35:30.000+00:00,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,SD,Construction,0.3041,sentence_transformer,True,0.3041,2026-05-28T07:53:51.648494+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,239722771,1,Needs larger sizes.,Needs larger sizes. Very disappointed that No larger sizes available!,2025-02-11T23:14:09.000+00:00,bailey23,False,False,,6,,True to size,,,,14,0,[],Guest Education Centre (GEC),"Thanks for sharing your honest feedback with us. We understand that there’s still more work to do to include additional sizing options—we're currently working to expand our product assortment, and add additional sizing options in the future.",2025-02-12T00:19:49.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1644,unclassified,False,0.1644,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,239883015,1,Disappointing in Sizes,It’s disappointing to see so many great new colors in the Sculpt tank and they larger sizes are no longer offered. These are my staple shirt for the gym. Please consider expanding your size run in the Sculpt tank like you had in previous versions.,2025-02-18T22:27:03.000+00:00,mollymm,False,False,,6,,True to size,,,14,14,0,[],Guest Education Centre (GEC),"Thanks for sharing your honest feedback with us about the sizing in the Sculpt Tank Top. We understand that there’s still more work to do to include additional sizing options—we're currently working to expand our product assortment, and add additional sizing options in the future.",2025-02-19T01:02:02.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2282,sentence_transformer,True,0.2282,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,239966707,1,Not a winner,This just isnt flattering in the least,2025-02-22T22:00:55.000+00:00,BirdNerd2014,False,False,Incentivized review,0,,True to size,,,10,10,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.0858,unclassified,False,0.0858,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,240838388,1,cute style and color but cut very large,"This top didn't work for me. The blue color was very nice, but huge under the arms. It is going back unfortunately.",2025-03-22T23:45:38.000+00:00,Jessee,False,False,Incentivized review,0,,Runs a bit large,,,medium,medium,0,[],Guest Education Centre (GEC),"Thanks for taking the time to share your review for the Sculpt Tank Top Pleated. We hear that your gear didn't fit as expected, and we really appreciate you sharing this feedback with us. If you require any support with setting up an online return, you can reach out to us via Live Chat, or give us a call at 1.877.263.9300.",2025-03-23T12:59:52.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.2065,unclassified,False,0.2065,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241285458,1,Fits cute but didn’t love the material,Tried on once and hardly wear makeup but the material must be sensitive to anything bc it showed sweat stains and makeup after only trying on ONE time!,2025-04-14T14:20:48.000+00:00,Jade,False,False,Incentivized review,1,,True to size,,,S,Small-4-6,0,[],Guest Education Centre (GEC),Thanks for sharing your thoughts—your feedback is important to us. We're always keen to hear how we can improve and enhance our gear for optimal wear and feel.,2025-04-14T15:30:26.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1167,unclassified,False,0.1167,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241459943,1,Great tank top!,Love the tank top. Great for summer.,2025-04-21T23:13:08.000+00:00,Angela,False,False,Incentivized review,0,,True to size,,,6,6-8,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.0842,unclassified,False,0.0842,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241940504,1,Shipping issue,"Arrived in a package that had holes and tears in it and almost looked burnt. The shirt inside was not in a clear separate bag like normal so it had black marks on it. Had to return for credit. Otherwise, it was a great shirt.",2025-05-15T11:16:32.000+00:00,anne,False,False,,0,,True to size,,,,8,0,[],Guest Education Centre (GEC),"Thanks for taking the time to share your review with us. We're so sorry to hear that your gear arrived in less than ideal condition, and we truly appreciate you bringing this to our attention. We're glad you were able to get this item returned, and if you still require any support with your gear, please feel free to reach out via Live Chat, or by phone at 1.877.263.9300. Our team would be happy to assist you further.",2025-05-15T13:26:19.000+00:00,0,,,,,Shipping & Delivery,Post-purchase delivery problem affecting customer experience.,,,ED,Embellishment,0.2775,sentence_transformer,True,0.2775,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,241991113,1,Sloppy Order Fulfillment,Instead of this top I received 3 pairs of socks that I did not order,2025-05-17T19:46:56.000+00:00,LRC6,False,False,,0,,True to size,,,14,14,0,[],Guest Education Centre (GEC),"Thanks for sharing your feedback with us. We'd be happy to look into this further and see how we can support you. Feel free to reach out to our Guest Education Centre (GEC) by phone at 1-877-263-9300, email gec@lululemon.com, or start a chat with us on our website.",2025-05-20T17:52:40.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,ED,Embellishment,0.2685,sentence_transformer,True,0.2685,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,242068427,1,What happened to sizes 16-20?,"This top used to included sizes 16, 18 and 20. Why discontinued?",2025-05-20T23:09:15.000+00:00,mel22,False,False,,1,,True to size,,,14,14,0,[],Guest Education Centre (GEC),"We understand you'd like to see the Sculpt Tank Top Pleated offered in sizes 16-20 again. We’ve been working to improve our size range with various styles, and know our work still isn’t done. To be the first to know when additional sizes, styles, or colours may be added—be sure to sign up for product emails to be the first to know when items are restocked.",2025-05-21T12:53:24.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1946,unclassified,False,0.1946,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,243237149,1,Loved the fit but the quality is not there,"I purchased this and loved it as soon as I tried it on. Then I took it for its maiden voyage - a 5 mile run. At the end of the run, I looked down and the material had a run in it. I hadn’t washed it, or done anything but run. When I reached out to lululemon they told me this was “normal wear and tear” and I could not exchange it for another. I have never had any other lululemon tops look like this after one run. If this is how this top looks so soon after purchasing it, it’s a no for me.",2025-07-12T13:35:20.000+00:00,onesweetjess,False,False,,1,,Runs a bit large,,,8,8,0,[],,,,2,14281950 ; 14281951,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/495f55d7-02dc-5905-a5f6-1c44e2545fe3 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/73903bb9-7a16-5fc6-ba89-e7361d3aa887,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/a524e13c-e684-593d-b9a2-a56343a8687b ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/2486d906-7b23-52d1-9044-57912da6b59a,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,MD,Measurements,0.2312,sentence_transformer,True,0.2312,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,244039993,1,Great Tank Top!,Great top! Love the material.,2025-08-15T17:57:08.000+00:00,,False,False,,0,,,,,,,0,[],,,,0,,,,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,,Unclassified,0.1587,unclassified,False,0.1587,2026-05-28T07:53:22.668067+00:00
SP25 Sculpt Tank FT,sp25_sculpt_tank_ft,Sculpt_Tank_Top,https://shop.lululemon.com/p/women-tanks/Sculpt-Tank-Top/_/prod5020018?color=31382,Women Tanks,244101157,1,Does not look blue to me,I received the tank top and shorts and they did not look blue at all. They looked purple. I contacted the company and let them know because I thought they would match my running shoes that are light blue that I bought for Lululemon very disappointed.,2025-08-18T14:01:19.000+00:00,dana6,False,False,,1,,True to size,,,,14,0,[],Guest Education Centre (GEC),"Thanks for taking the time to share your feedback on the Serene Blue colour of your Sculpt Tank Top. We hear your feedback about the colour looking more purple and not matching the colour that was expected, and we want to ensure there are no discrepancies when shopping our gear online. We can see you've been in touch with our support team at the GEC. Please feel free to reach back out if there's anything else we can lend a hand with, or if you decide you want support with a return.",2025-08-18T14:49:41.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,,Unclassified,0.1988,unclassified,False,0.1988,2026-05-28T07:53:22.668067+00:00
